,x,y,bed
25890,-1575000.0,-185500.0,-1269.466064453125
25891,-1574500.0,-185500.0,-1261.11083984375
25892,-1574000.0,-185500.0,-1254.8666381835938
25893,-1573500.0,-185500.0,-1248.1846923828125
25894,-1573000.0,-185500.0,-1239.8670654296875
25895,-1572500.0,-185500.0,-1234.3886108398438
25896,-1572000.0,-185500.0,-1227.8297729492188
25897,-1571500.0,-185500.0,-1223.2064208984375
25898,-1571000.0,-185500.0,-1224.9732666015625
25899,-1570500.0,-185500.0,-1229.839111328125
25900,-1570000.0,-185500.0,-1231.1787109375
25901,-1569500.0,-185500.0,-1221.7078247070312
25902,-1569000.0,-185500.0,-1214.5106201171875
25903,-1568500.0,-185500.0,-1213.4515991210938
25904,-1568000.0,-185500.0,-1213.00390625
25905,-1567500.0,-185500.0,-1211.2606201171875
25906,-1567000.0,-185500.0,-1206.96484375
25907,-1566500.0,-185500.0,-1205.7785034179688
25908,-1566000.0,-185500.0,-1207.079833984375
25909,-1565500.0,-185500.0,-1212.391357421875
25910,-1565000.0,-185500.0,-1218.764892578125
25911,-1564500.0,-185500.0,-1224.4592895507812
25912,-1564000.0,-185500.0,-1230.8961181640625
25913,-1563500.0,-185500.0,-1235.8800659179688
25914,-1563000.0,-185500.0,-1241.231201171875
25915,-1562500.0,-185500.0,-1249.0518188476562
25916,-1562000.0,-185500.0,-1257.1769409179688
25917,-1561500.0,-185500.0,-1263.966796875
25918,-1561000.0,-185500.0,-1268.6278686523438
25919,-1560500.0,-185500.0,-1269.6257934570312
25920,-1560000.0,-185500.0,-1267.6179809570312
25921,-1559500.0,-185500.0,-1263.492919921875
25922,-1559000.0,-185500.0,-1258.2984008789062
25923,-1558500.0,-185500.0,-1252.0816040039062
25924,-1558000.0,-185500.0,-1243.4085693359375
25925,-1557500.0,-185500.0,-1233.9317626953125
25926,-1557000.0,-185500.0,-1225.1858520507812
25927,-1556500.0,-185500.0,-1218.0587158203125
25928,-1556000.0,-185500.0,-1211.8197631835938
25929,-1555500.0,-185500.0,-1207.197021484375
25930,-1555000.0,-185500.0,-1204.4130859375
25931,-1554500.0,-185500.0,-1203.6630249023438
25932,-1554000.0,-185500.0,-1204.3252563476562
25933,-1553500.0,-185500.0,-1204.745361328125
25934,-1553000.0,-185500.0,-1204.0785522460938
25935,-1552500.0,-185500.0,-1202.8043212890625
25936,-1552000.0,-185500.0,-1200.7837524414062
25937,-1551500.0,-185500.0,-1199.596923828125
25938,-1551000.0,-185500.0,-1199.7677612304688
25939,-1550500.0,-185500.0,-1202.5962524414062
25940,-1550000.0,-185500.0,-1206.862060546875
25941,-1549500.0,-185500.0,-1210.4762573242188
25942,-1549000.0,-185500.0,-1210.231689453125
25943,-1548500.0,-185500.0,-1204.9717407226562
25944,-1548000.0,-185500.0,-1197.0121459960938
25945,-1547500.0,-185500.0,-1188.8916015625
25946,-1547000.0,-185500.0,-1182.572998046875
25947,-1546500.0,-185500.0,-1177.665283203125
25948,-1546000.0,-185500.0,-1172.928955078125
25949,-1545500.0,-185500.0,-1170.50830078125
25950,-1545000.0,-185500.0,-1172.7945556640625
25951,-1544500.0,-185500.0,-1182.0114135742188
25952,-1544000.0,-185500.0,-1196.8726196289062
25953,-1543500.0,-185500.0,-1212.1322631835938
25954,-1543000.0,-185500.0,-1224.085205078125
25955,-1542500.0,-185500.0,-1231.663818359375
25956,-1542000.0,-185500.0,-1237.2932739257812
25957,-1541500.0,-185500.0,-1242.7327270507812
25958,-1541000.0,-185500.0,-1248.9104614257812
25959,-1540500.0,-185500.0,-1256.57958984375
25960,-1540000.0,-185500.0,-1265.5941162109375
25961,-1539500.0,-185500.0,-1274.3394165039062
25962,-1539000.0,-185500.0,-1281.7957153320312
25963,-1538500.0,-185500.0,-1287.7506713867188
25964,-1538000.0,-185500.0,-1292.562744140625
25965,-1537500.0,-185500.0,-1296.2479858398438
25966,-1537000.0,-185500.0,-1300.30419921875
25967,-1536500.0,-185500.0,-1304.4981079101562
25968,-1536000.0,-185500.0,-1307.4739379882812
25969,-1535500.0,-185500.0,-1309.7823486328125
25970,-1535000.0,-185500.0,-1310.276611328125
25971,-1534500.0,-185500.0,-1307.289794921875
25972,-1534000.0,-185500.0,-1300.7476806640625
25973,-1533500.0,-185500.0,-1294.9959716796875
25974,-1533000.0,-185500.0,-1292.0462646484375
25975,-1532500.0,-185500.0,-1293.5755004882812
25976,-1532000.0,-185500.0,-1298.2119140625
25977,-1531500.0,-185500.0,-1302.6384887695312
25978,-1531000.0,-185500.0,-1305.0291748046875
25979,-1530500.0,-185500.0,-1303.9212036132812
25980,-1530000.0,-185500.0,-1301.011962890625
25981,-1529500.0,-185500.0,-1299.1578979492188
25982,-1529000.0,-185500.0,-1299.921142578125
25983,-1528500.0,-185500.0,-1304.753173828125
25984,-1528000.0,-185500.0,-1312.3214111328125
25985,-1527500.0,-185500.0,-1320.628662109375
25986,-1527000.0,-185500.0,-1327.9164428710938
25987,-1526500.0,-185500.0,-1334.7100830078125
25988,-1526000.0,-185500.0,-1341.1366577148438
25989,-1525500.0,-185500.0,-1347.669677734375
25990,-1525000.0,-185500.0,-1354.31298828125
25991,-1524500.0,-185500.0,-1360.4796142578125
25992,-1524000.0,-185500.0,-1366.2533569335938
25993,-1523500.0,-185500.0,-1372.2682495117188
25994,-1523000.0,-185500.0,-1379.0509033203125
25995,-1522500.0,-185500.0,-1387.3424072265625
25996,-1522000.0,-185500.0,-1396.8453979492188
25997,-1521500.0,-185500.0,-1407.1400146484375
25998,-1521000.0,-185500.0,-1417.374267578125
26001,-1619500.0,-185000.0,-464.13177490234375
26002,-1619000.0,-185000.0,-460.31048583984375
26003,-1618500.0,-185000.0,-459.52392578125
26004,-1618000.0,-185000.0,-459.2232666015625
26005,-1617500.0,-185000.0,-459.37603759765625
26006,-1617000.0,-185000.0,-463.4815673828125
26007,-1616500.0,-185000.0,-472.1959838867188
26008,-1616000.0,-185000.0,-485.135986328125
26009,-1615500.0,-185000.0,-503.0833129882813
26010,-1615000.0,-185000.0,-528.6316528320312
26011,-1614500.0,-185000.0,-561.8782958984375
26012,-1614000.0,-185000.0,-594.5067749023438
26013,-1613500.0,-185000.0,-623.5725708007812
26014,-1613000.0,-185000.0,-647.6412353515625
26015,-1612500.0,-185000.0,-667.6346435546875
26016,-1612000.0,-185000.0,-682.8843383789062
26017,-1611500.0,-185000.0,-691.1849975585938
26018,-1611000.0,-185000.0,-695.857177734375
26019,-1610500.0,-185000.0,-702.3768920898438
26020,-1610000.0,-185000.0,-708.463134765625
26021,-1609500.0,-185000.0,-707.0640869140625
26022,-1609000.0,-185000.0,-689.6004028320312
26023,-1608500.0,-185000.0,-649.2952880859375
26024,-1608000.0,-185000.0,-595.2924194335938
26025,-1607500.0,-185000.0,-545.1753540039062
26026,-1607000.0,-185000.0,-517.81298828125
26027,-1606500.0,-185000.0,-513.90380859375
26028,-1606000.0,-185000.0,-522.697021484375
26029,-1605500.0,-185000.0,-542.5914306640625
26030,-1605000.0,-185000.0,-567.4552001953125
26031,-1604500.0,-185000.0,-610.0839233398438
26032,-1604000.0,-185000.0,-669.2407836914062
26033,-1603500.0,-185000.0,-728.2179565429688
26034,-1603000.0,-185000.0,-770.7507934570312
26035,-1602500.0,-185000.0,-798.40234375
26036,-1602000.0,-185000.0,-814.9893188476562
26037,-1601500.0,-185000.0,-825.273193359375
26038,-1601000.0,-185000.0,-833.9437255859375
26039,-1600500.0,-185000.0,-836.8404541015625
26040,-1600000.0,-185000.0,-832.6233520507812
26041,-1599500.0,-185000.0,-828.2261962890625
26042,-1599000.0,-185000.0,-827.7352294921875
26043,-1598500.0,-185000.0,-837.193359375
26044,-1598000.0,-185000.0,-852.1224975585938
26045,-1597500.0,-185000.0,-869.5424194335938
26046,-1597000.0,-185000.0,-879.0081787109375
26047,-1596500.0,-185000.0,-888.8056640625
26048,-1596000.0,-185000.0,-901.3831176757812
26049,-1595500.0,-185000.0,-915.1339721679688
26050,-1595000.0,-185000.0,-930.4788208007812
26051,-1594500.0,-185000.0,-945.0862426757812
26052,-1594000.0,-185000.0,-959.9330444335938
26053,-1593500.0,-185000.0,-977.223876953125
26054,-1593000.0,-185000.0,-993.2676391601562
26055,-1592500.0,-185000.0,-1009.8797607421876
26056,-1592000.0,-185000.0,-1029.843017578125
26057,-1591500.0,-185000.0,-1051.2550048828125
26058,-1591000.0,-185000.0,-1071.181884765625
26059,-1590500.0,-185000.0,-1091.4583740234375
26060,-1590000.0,-185000.0,-1115.1973876953125
26061,-1589500.0,-185000.0,-1140.8455810546875
26062,-1589000.0,-185000.0,-1166.7215576171875
26063,-1588500.0,-185000.0,-1189.6743774414062
26064,-1588000.0,-185000.0,-1207.0485229492188
26065,-1587500.0,-185000.0,-1220.451904296875
26066,-1587000.0,-185000.0,-1228.3946533203125
26067,-1586500.0,-185000.0,-1238.0127563476562
26068,-1586000.0,-185000.0,-1250.4358520507812
26069,-1585500.0,-185000.0,-1262.0863647460938
26070,-1585000.0,-185000.0,-1271.0358276367188
26071,-1584500.0,-185000.0,-1271.1785278320312
26072,-1584000.0,-185000.0,-1261.3607788085938
26073,-1583500.0,-185000.0,-1246.9871215820312
26074,-1583000.0,-185000.0,-1236.1383056640625
26075,-1582500.0,-185000.0,-1233.33203125
26076,-1582000.0,-185000.0,-1239.3162231445312
26077,-1581500.0,-185000.0,-1248.4669799804688
26078,-1581000.0,-185000.0,-1260.8577270507812
26079,-1580500.0,-185000.0,-1276.786865234375
26080,-1580000.0,-185000.0,-1295.6726684570312
26081,-1579500.0,-185000.0,-1313.6524047851562
26082,-1579000.0,-185000.0,-1324.639892578125
26083,-1578500.0,-185000.0,-1329.5858154296875
26084,-1578000.0,-185000.0,-1332.4859008789062
26085,-1577500.0,-185000.0,-1329.7777709960938
26086,-1577000.0,-185000.0,-1324.625244140625
26087,-1576500.0,-185000.0,-1316.6437377929688
26088,-1576000.0,-185000.0,-1300.8579711914062
26089,-1575500.0,-185000.0,-1281.0979614257812
26090,-1575000.0,-185000.0,-1266.5205078125
26091,-1574500.0,-185000.0,-1257.5586547851562
26092,-1574000.0,-185000.0,-1251.363037109375
26093,-1573500.0,-185000.0,-1245.7612915039062
26094,-1573000.0,-185000.0,-1236.94873046875
26095,-1572500.0,-185000.0,-1228.7406616210938
26096,-1572000.0,-185000.0,-1220.8013916015625
26097,-1571500.0,-185000.0,-1212.7529907226562
26098,-1571000.0,-185000.0,-1213.9779663085938
26099,-1570500.0,-185000.0,-1220.137939453125
26100,-1570000.0,-185000.0,-1226.4044189453125
26101,-1569500.0,-185000.0,-1223.546142578125
26102,-1569000.0,-185000.0,-1217.3278198242188
26103,-1568500.0,-185000.0,-1214.7769165039062
26104,-1568000.0,-185000.0,-1212.9689331054688
26105,-1567500.0,-185000.0,-1210.9164428710938
26106,-1567000.0,-185000.0,-1207.3829956054688
26107,-1566500.0,-185000.0,-1205.8477783203125
26108,-1566000.0,-185000.0,-1207.0380859375
26109,-1565500.0,-185000.0,-1210.0006103515625
26110,-1565000.0,-185000.0,-1215.321533203125
26111,-1564500.0,-185000.0,-1220.3643188476562
26112,-1564000.0,-185000.0,-1225.669189453125
26113,-1563500.0,-185000.0,-1231.9093017578125
26114,-1563000.0,-185000.0,-1237.1517333984375
26115,-1562500.0,-185000.0,-1245.4940795898438
26116,-1562000.0,-185000.0,-1257.205810546875
26117,-1561500.0,-185000.0,-1266.947509765625
26118,-1561000.0,-185000.0,-1272.2019653320312
26119,-1560500.0,-185000.0,-1273.7589721679688
26120,-1560000.0,-185000.0,-1272.5933227539062
26121,-1559500.0,-185000.0,-1269.6921997070312
26122,-1559000.0,-185000.0,-1265.07275390625
26123,-1558500.0,-185000.0,-1258.0780029296875
26124,-1558000.0,-185000.0,-1248.5427856445312
26125,-1557500.0,-185000.0,-1238.0343017578125
26126,-1557000.0,-185000.0,-1228.5435180664062
26127,-1556500.0,-185000.0,-1221.2993774414062
26128,-1556000.0,-185000.0,-1216.3233642578125
26129,-1555500.0,-185000.0,-1213.7088623046875
26130,-1555000.0,-185000.0,-1212.063720703125
26131,-1554500.0,-185000.0,-1211.10498046875
26132,-1554000.0,-185000.0,-1210.4193725585938
26133,-1553500.0,-185000.0,-1209.4828491210938
26134,-1553000.0,-185000.0,-1208.12109375
26135,-1552500.0,-185000.0,-1207.1153564453125
26136,-1552000.0,-185000.0,-1206.1786499023438
26137,-1551500.0,-185000.0,-1205.9450073242188
26138,-1551000.0,-185000.0,-1206.6024169921875
26139,-1550500.0,-185000.0,-1209.248779296875
26140,-1550000.0,-185000.0,-1212.9647216796875
26141,-1549500.0,-185000.0,-1215.9188232421875
26142,-1549000.0,-185000.0,-1215.5909423828125
26143,-1548500.0,-185000.0,-1210.3642578125
26144,-1548000.0,-185000.0,-1201.9532470703125
26145,-1547500.0,-185000.0,-1193.2959594726562
26146,-1547000.0,-185000.0,-1186.27685546875
26147,-1546500.0,-185000.0,-1180.8277587890625
26148,-1546000.0,-185000.0,-1176.0492553710938
26149,-1545500.0,-185000.0,-1173.5259399414062
26150,-1545000.0,-185000.0,-1175.4676513671875
26151,-1544500.0,-185000.0,-1184.2564697265625
26152,-1544000.0,-185000.0,-1197.9253540039062
26153,-1543500.0,-185000.0,-1211.9714965820312
26154,-1543000.0,-185000.0,-1223.5528564453125
26155,-1542500.0,-185000.0,-1230.9451293945312
26156,-1542000.0,-185000.0,-1236.40771484375
26157,-1541500.0,-185000.0,-1241.1060180664062
26158,-1541000.0,-185000.0,-1247.1045532226562
26159,-1540500.0,-185000.0,-1255.280517578125
26160,-1540000.0,-185000.0,-1264.5343017578125
26161,-1539500.0,-185000.0,-1274.3364868164062
26162,-1539000.0,-185000.0,-1283.1942749023438
26163,-1538500.0,-185000.0,-1290.8382568359375
26164,-1538000.0,-185000.0,-1297.65966796875
26165,-1537500.0,-185000.0,-1303.7977294921875
26166,-1537000.0,-185000.0,-1309.7017822265625
26167,-1536500.0,-185000.0,-1315.9232177734375
26168,-1536000.0,-185000.0,-1322.1807250976562
26169,-1535500.0,-185000.0,-1326.8368530273438
26170,-1535000.0,-185000.0,-1328.3095703125
26171,-1534500.0,-185000.0,-1324.7940673828125
26172,-1534000.0,-185000.0,-1317.1199951171875
26173,-1533500.0,-185000.0,-1309.1851806640625
26174,-1533000.0,-185000.0,-1304.9132690429688
26175,-1532500.0,-185000.0,-1306.0460205078125
26176,-1532000.0,-185000.0,-1310.6179809570312
26177,-1531500.0,-185000.0,-1315.0245361328125
26178,-1531000.0,-185000.0,-1317.4070434570312
26179,-1530500.0,-185000.0,-1316.0855712890625
26180,-1530000.0,-185000.0,-1312.6602783203125
26181,-1529500.0,-185000.0,-1310.2528686523438
26182,-1529000.0,-185000.0,-1311.2515258789062
26183,-1528500.0,-185000.0,-1316.5153198242188
26184,-1528000.0,-185000.0,-1324.7714233398438
26185,-1527500.0,-185000.0,-1334.0225830078125
26186,-1527000.0,-185000.0,-1342.2691040039062
26187,-1526500.0,-185000.0,-1349.55029296875
26188,-1526000.0,-185000.0,-1356.7425537109375
26189,-1525500.0,-185000.0,-1363.6668090820312
26190,-1525000.0,-185000.0,-1370.8154296875
26191,-1524500.0,-185000.0,-1377.369873046875
26192,-1524000.0,-185000.0,-1383.3378295898438
26193,-1523500.0,-185000.0,-1389.2367553710938
26194,-1523000.0,-185000.0,-1395.701171875
26195,-1522500.0,-185000.0,-1403.3057250976562
26196,-1522000.0,-185000.0,-1411.8107299804688
26197,-1521500.0,-185000.0,-1420.9813842773438
26198,-1521000.0,-185000.0,-1430.5557250976562
26201,-1619500.0,-184500.0,-472.228759765625
26202,-1619000.0,-184500.0,-468.0343017578125
26203,-1618500.0,-184500.0,-466.7845458984375
26204,-1618000.0,-184500.0,-466.9937133789063
26205,-1617500.0,-184500.0,-467.368896484375
26206,-1617000.0,-184500.0,-470.44873046875
26207,-1616500.0,-184500.0,-479.2927856445313
26208,-1616000.0,-184500.0,-493.3236083984375
26209,-1615500.0,-184500.0,-512.1231689453125
26210,-1615000.0,-184500.0,-538.334228515625
26211,-1614500.0,-184500.0,-570.9171752929688
26212,-1614000.0,-184500.0,-601.0565185546875
26213,-1613500.0,-184500.0,-626.605712890625
26214,-1613000.0,-184500.0,-649.1817626953125
26215,-1612500.0,-184500.0,-668.4332885742188
26216,-1612000.0,-184500.0,-682.6871948242188
26217,-1611500.0,-184500.0,-689.2186889648438
26218,-1611000.0,-184500.0,-692.8395385742188
26219,-1610500.0,-184500.0,-697.9976196289062
26220,-1610000.0,-184500.0,-702.6278076171875
26221,-1609500.0,-184500.0,-697.3141479492188
26222,-1609000.0,-184500.0,-674.4817504882812
26223,-1608500.0,-184500.0,-627.3051147460938
26224,-1608000.0,-184500.0,-564.216064453125
26225,-1607500.0,-184500.0,-501.720703125
26226,-1607000.0,-184500.0,-456.5006103515625
26227,-1606500.0,-184500.0,-422.4703369140625
26228,-1606000.0,-184500.0,-393.0245361328125
26229,-1605500.0,-184500.0,-378.0252685546875
26230,-1605000.0,-184500.0,-391.35833740234375
26231,-1604500.0,-184500.0,-450.890625
26232,-1604000.0,-184500.0,-544.3086547851562
26233,-1603500.0,-184500.0,-640.7244873046875
26234,-1603000.0,-184500.0,-714.28515625
26235,-1602500.0,-184500.0,-762.0645751953125
26236,-1602000.0,-184500.0,-792.5609130859375
26237,-1601500.0,-184500.0,-814.375244140625
26238,-1601000.0,-184500.0,-831.6422119140625
26239,-1600500.0,-184500.0,-840.1194458007812
26240,-1600000.0,-184500.0,-837.3014526367188
26241,-1599500.0,-184500.0,-831.6851196289062
26242,-1599000.0,-184500.0,-830.6669311523438
26243,-1598500.0,-184500.0,-840.9386596679688
26244,-1598000.0,-184500.0,-855.1590576171875
26245,-1597500.0,-184500.0,-871.8994140625
26246,-1597000.0,-184500.0,-878.4371337890625
26247,-1596500.0,-184500.0,-888.438720703125
26248,-1596000.0,-184500.0,-901.859375
26249,-1595500.0,-184500.0,-916.671630859375
26250,-1595000.0,-184500.0,-933.1315307617188
26251,-1594500.0,-184500.0,-948.7728881835938
26252,-1594000.0,-184500.0,-964.5505981445312
26253,-1593500.0,-184500.0,-982.4322509765624
26254,-1593000.0,-184500.0,-998.6067504882812
26255,-1592500.0,-184500.0,-1013.1025390625
26256,-1592000.0,-184500.0,-1030.32763671875
26257,-1591500.0,-184500.0,-1049.0968627929688
26258,-1591000.0,-184500.0,-1067.0390625
26259,-1590500.0,-184500.0,-1086.605224609375
26260,-1590000.0,-184500.0,-1110.7885131835938
26261,-1589500.0,-184500.0,-1136.646240234375
26262,-1589000.0,-184500.0,-1162.6102294921875
26263,-1588500.0,-184500.0,-1186.1008911132812
26264,-1588000.0,-184500.0,-1204.5372924804688
26265,-1587500.0,-184500.0,-1219.01171875
26266,-1587000.0,-184500.0,-1227.8486328125
26267,-1586500.0,-184500.0,-1238.16943359375
26268,-1586000.0,-184500.0,-1250.419189453125
26269,-1585500.0,-184500.0,-1261.5396118164062
26270,-1585000.0,-184500.0,-1270.0608520507812
26271,-1584500.0,-184500.0,-1269.8911743164062
26272,-1584000.0,-184500.0,-1259.4248046875
26273,-1583500.0,-184500.0,-1245.0504150390625
26274,-1583000.0,-184500.0,-1234.5845947265625
26275,-1582500.0,-184500.0,-1232.0961303710938
26276,-1582000.0,-184500.0,-1238.5529174804688
26277,-1581500.0,-184500.0,-1248.1792602539062
26278,-1581000.0,-184500.0,-1260.6431274414062
26279,-1580500.0,-184500.0,-1276.4422607421875
26280,-1580000.0,-184500.0,-1294.8372802734375
26281,-1579500.0,-184500.0,-1312.3229370117188
26282,-1579000.0,-184500.0,-1323.0625
26283,-1578500.0,-184500.0,-1328.1349487304688
26284,-1578000.0,-184500.0,-1332.4496459960938
26285,-1577500.0,-184500.0,-1331.1401977539062
26286,-1577000.0,-184500.0,-1325.9927978515625
26287,-1576500.0,-184500.0,-1316.7340087890625
26288,-1576000.0,-184500.0,-1300.9521484375
26289,-1575500.0,-184500.0,-1280.00146484375
26290,-1575000.0,-184500.0,-1263.6575317382812
26291,-1574500.0,-184500.0,-1254.0447387695312
26292,-1574000.0,-184500.0,-1249.048583984375
26293,-1573500.0,-184500.0,-1244.1900634765625
26294,-1573000.0,-184500.0,-1235.6981201171875
26295,-1572500.0,-184500.0,-1224.7240600585938
26296,-1572000.0,-184500.0,-1216.4473266601562
26297,-1571500.0,-184500.0,-1208.2160034179688
26298,-1571000.0,-184500.0,-1207.3382568359375
26299,-1570500.0,-184500.0,-1215.4501342773438
26300,-1570000.0,-184500.0,-1227.50146484375
26301,-1569500.0,-184500.0,-1232.5650634765625
26302,-1569000.0,-184500.0,-1229.2357177734375
26303,-1568500.0,-184500.0,-1222.6511840820312
26304,-1568000.0,-184500.0,-1215.5205688476562
26305,-1567500.0,-184500.0,-1209.2945556640625
26306,-1567000.0,-184500.0,-1205.5077514648438
26307,-1566500.0,-184500.0,-1203.45703125
26308,-1566000.0,-184500.0,-1203.6030883789062
26309,-1565500.0,-184500.0,-1205.5838623046875
26310,-1565000.0,-184500.0,-1208.7356567382812
26311,-1564500.0,-184500.0,-1213.9195556640625
26312,-1564000.0,-184500.0,-1218.7627563476562
26313,-1563500.0,-184500.0,-1224.5188598632812
26314,-1563000.0,-184500.0,-1231.2604370117188
26315,-1562500.0,-184500.0,-1239.2162475585938
26316,-1562000.0,-184500.0,-1250.9620971679688
26317,-1561500.0,-184500.0,-1263.4849853515625
26318,-1561000.0,-184500.0,-1271.4320678710938
26319,-1560500.0,-184500.0,-1273.9427490234375
26320,-1560000.0,-184500.0,-1273.770263671875
26321,-1559500.0,-184500.0,-1272.132080078125
26322,-1559000.0,-184500.0,-1269.2147216796875
26323,-1558500.0,-184500.0,-1262.4226684570312
26324,-1558000.0,-184500.0,-1251.14599609375
26325,-1557500.0,-184500.0,-1238.8294677734375
26326,-1557000.0,-184500.0,-1228.0234985351562
26327,-1556500.0,-184500.0,-1219.8743286132812
26328,-1556000.0,-184500.0,-1215.1792602539062
26329,-1555500.0,-184500.0,-1212.9866333007812
26330,-1555000.0,-184500.0,-1211.0662231445312
26331,-1554500.0,-184500.0,-1210.8052978515625
26332,-1554000.0,-184500.0,-1210.2990112304688
26333,-1553500.0,-184500.0,-1209.1768188476562
26334,-1553000.0,-184500.0,-1207.6847534179688
26335,-1552500.0,-184500.0,-1207.1665649414062
26336,-1552000.0,-184500.0,-1207.1859741210938
26337,-1551500.0,-184500.0,-1207.6220703125
26338,-1551000.0,-184500.0,-1208.3425903320312
26339,-1550500.0,-184500.0,-1210.6672973632812
26340,-1550000.0,-184500.0,-1213.7852783203125
26341,-1549500.0,-184500.0,-1215.9273681640625
26342,-1549000.0,-184500.0,-1215.6364135742188
26343,-1548500.0,-184500.0,-1211.1439208984375
26344,-1548000.0,-184500.0,-1203.7070922851562
26345,-1547500.0,-184500.0,-1195.9576416015625
26346,-1547000.0,-184500.0,-1190.2958374023438
26347,-1546500.0,-184500.0,-1187.0823974609375
26348,-1546000.0,-184500.0,-1185.3359375
26349,-1545500.0,-184500.0,-1185.8648071289062
26350,-1545000.0,-184500.0,-1189.1847534179688
26351,-1544500.0,-184500.0,-1197.193115234375
26352,-1544000.0,-184500.0,-1207.7286987304688
26353,-1543500.0,-184500.0,-1218.8068237304688
26354,-1543000.0,-184500.0,-1227.769287109375
26355,-1542500.0,-184500.0,-1233.3275756835938
26356,-1542000.0,-184500.0,-1237.101318359375
26357,-1541500.0,-184500.0,-1240.570068359375
26358,-1541000.0,-184500.0,-1245.5150146484375
26359,-1540500.0,-184500.0,-1253.2266235351562
26360,-1540000.0,-184500.0,-1263.2996215820312
26361,-1539500.0,-184500.0,-1274.016845703125
26362,-1539000.0,-184500.0,-1284.0000610351562
26363,-1538500.0,-184500.0,-1293.7210693359375
26364,-1538000.0,-184500.0,-1302.7647705078125
26365,-1537500.0,-184500.0,-1310.98876953125
26366,-1537000.0,-184500.0,-1318.87353515625
26367,-1536500.0,-184500.0,-1326.3167114257812
26368,-1536000.0,-184500.0,-1333.2222900390625
26369,-1535500.0,-184500.0,-1338.1843872070312
26370,-1535000.0,-184500.0,-1340.072509765625
26371,-1534500.0,-184500.0,-1335.8424682617188
26372,-1534000.0,-184500.0,-1327.1532592773438
26373,-1533500.0,-184500.0,-1318.42529296875
26374,-1533000.0,-184500.0,-1313.6767578125
26375,-1532500.0,-184500.0,-1314.703125
26376,-1532000.0,-184500.0,-1320.1021118164062
26377,-1531500.0,-184500.0,-1325.736572265625
26378,-1531000.0,-184500.0,-1329.1712036132812
26379,-1530500.0,-184500.0,-1328.699951171875
26380,-1530000.0,-184500.0,-1326.406005859375
26381,-1529500.0,-184500.0,-1325.04736328125
26382,-1529000.0,-184500.0,-1326.9039306640625
26383,-1528500.0,-184500.0,-1332.6954345703125
26384,-1528000.0,-184500.0,-1341.347900390625
26385,-1527500.0,-184500.0,-1350.8858032226562
26386,-1527000.0,-184500.0,-1359.3930053710938
26387,-1526500.0,-184500.0,-1366.8268432617188
26388,-1526000.0,-184500.0,-1374.7660522460938
26389,-1525500.0,-184500.0,-1382.257080078125
26390,-1525000.0,-184500.0,-1389.6282958984375
26391,-1524500.0,-184500.0,-1395.9638061523438
26392,-1524000.0,-184500.0,-1401.5160522460938
26393,-1523500.0,-184500.0,-1406.5750732421875
26394,-1523000.0,-184500.0,-1412.4105224609375
26395,-1522500.0,-184500.0,-1418.8875122070312
26396,-1522000.0,-184500.0,-1426.372802734375
26397,-1521500.0,-184500.0,-1434.39501953125
26398,-1521000.0,-184500.0,-1442.79150390625
26401,-1619500.0,-184000.0,-477.5382080078125
26402,-1619000.0,-184000.0,-472.74212646484375
26403,-1618500.0,-184000.0,-471.2429809570313
26404,-1618000.0,-184000.0,-472.1032104492188
26405,-1617500.0,-184000.0,-473.67291259765625
26406,-1617000.0,-184000.0,-477.8250122070313
26407,-1616500.0,-184000.0,-488.8823852539063
26408,-1616000.0,-184000.0,-505.6193237304688
26409,-1615500.0,-184000.0,-527.17724609375
26410,-1615000.0,-184000.0,-554.3765258789062
26411,-1614500.0,-184000.0,-584.8806762695312
26412,-1614000.0,-184000.0,-610.934326171875
26413,-1613500.0,-184000.0,-631.8703002929688
26414,-1613000.0,-184000.0,-650.9757690429688
26415,-1612500.0,-184000.0,-668.87451171875
26416,-1612000.0,-184000.0,-681.7244873046875
26417,-1611500.0,-184000.0,-687.30859375
26418,-1611000.0,-184000.0,-689.6273193359375
26419,-1610500.0,-184000.0,-692.6629028320312
26420,-1610000.0,-184000.0,-695.405029296875
26421,-1609500.0,-184000.0,-686.13720703125
26422,-1609000.0,-184000.0,-656.8436889648438
26423,-1608500.0,-184000.0,-602.24072265625
26424,-1608000.0,-184000.0,-528.93017578125
26425,-1607500.0,-184000.0,-452.2054443359375
26426,-1607000.0,-184000.0,-383.71044921875
26427,-1606500.0,-184000.0,-306.5067138671875
26428,-1606000.0,-184000.0,-218.755126953125
26429,-1605500.0,-184000.0,-153.05322265625
26430,-1605000.0,-184000.0,-146.5135498046875
26431,-1604500.0,-184000.0,-224.6201171875
26432,-1604000.0,-184000.0,-362.012451171875
26433,-1603500.0,-184000.0,-511.247802734375
26434,-1603000.0,-184000.0,-627.9949340820312
26435,-1602500.0,-184000.0,-701.8466796875
26436,-1602000.0,-184000.0,-754.7919311523438
26437,-1601500.0,-184000.0,-794.1932983398438
26438,-1601000.0,-184000.0,-824.8230590820312
26439,-1600500.0,-184000.0,-841.2312622070312
26440,-1600000.0,-184000.0,-841.8365478515625
26441,-1599500.0,-184000.0,-835.37841796875
26442,-1599000.0,-184000.0,-834.8925170898438
26443,-1598500.0,-184000.0,-846.0726318359375
26444,-1598000.0,-184000.0,-859.7238159179688
26445,-1597500.0,-184000.0,-872.2798461914062
